id,title,handle,body_html,published_at,created_at,updated_at,vendor,product_type,tags
8835492020389,Gastroback Design Espresso Piccolo Pro M Espresso Coffee Machine,gastroback-design-espresso-piccolo-pro-m-espresso-coffee-machine,"The Gastroback Design Espresso Piccolo Pro M is a portafilter espresso machine, which comes in a compact design that fits into smaller corners of the kitchen.Features include a 700ml removeable milk container, dual circuit thermoblock system with pre-brew function for a fast heat up time, and a professional 20 bar espresso pump. Your required espresso quantity can be saved for future use, while the hot water function is ideal for a cafe americano.The portafilter is not only suitable for freshly ground coffee, but also for E.S.E coffee pods via the insert adapter, while the integrated milk frothing nozzle froths all types of milk and alternatives. The water tank is removable for refilling and cleaning and the machine is easy to use, with four light up buttons on the front.All of our bean-to-cup machines, espresso makers and filter machines are brand new and delivered boxed.Weight: 4.9 kgDimensions: 330mm x 215mm x 308mmRemovable 1.3 litre water tankPortafilter espresso machine with integrated automatic milk frotherCreate espresso, cappuccino and latte macchiato at the touch of a buttonSuitable for E.S.E. podsMilk foam and espresso quantity can be stored individuallyAutomatic milk frother for all types of milk and milk alternativesRemoveable 700ml milk container that is suitable for refrigerator and dishwasherDual-circuit thermoblock system with pre-brew function for a fast heat-upElectronic PID control monitors water temperature preciselyProfessional 20 bar ULKA espresso pumpWith manometer control function for the optimal espressoCleaning and descaling programmeRemovable drip tray",2024-09-20T08:24:54+01:00,2024-09-20T08:20:37+01:00,2024-12-11T13:51:04+00:00,Gastroback,Espresso Machines,
8832499613861,Melitta Cremio Milk Frother - Black,melitta-cremio-milk-frother-black,"The Melitta Cremio allows you to prepare perfect milk froth for your favourite coffees, including lattes, macchiatos and cappuccinos, in next to no time. You can also use it to make cold milk froth and to warm milk quickly and effortlessly. Cleaning couldn't be more convenient either, thanks to the non-stick coating.Cold and warm milk frothCan be used to prepare both warm and cold milk froth at the push of a button. To prepare warm milk froth for your favourite coffees, simply push the milk froth button briefly. If you want cold milk froth, then press the milk froth button for longer. Depending on which preparation mode you have selected, the milk froth button lights up red (warm milk froth) or blue (cold milk froth) during preparation.Perfect milk frothThe Melitta Cremio prepares wonderfully fine milk froth for all coffee specialities – no matter whether you use oat, soya, lactose-free or whole milk.Heating milkPrepare warm milk or a cup of warm cocoa by simply pressing the heat button, which then lights up red. During preparation, the integrated heating function ensures even heating of the milk.Non-stick coating and easy cleaningThe high-quality non-stick coating in the milk container prevents milk from burning. Cleaning is easy; after use, the milk container can simply be cleaned using a moist cloth, while the lid with whisk is dishwasher safe.Comfortable operationThe internal fill level markings make it easier to measure the desired quantity, while pouring out after preparation is also particularly comfortable due to the ergonomically balanced handle.",2024-09-16T12:10:44+01:00,2024-09-16T12:09:37+01:00,2024-12-11T13:51:04+00:00,Melitta,Equipment,
8828916662437,Barista Towel,barista-towel,"Made from a high-quality, thick and absorbent microfiber, this towel is an essential for at-home baristas. Ideal for cleaning coffee tampers and portafilter baskets before and after each use, which helps to prevent unwanted residues making their way into coffees. Also features a strong clip, so that it can be attached to an apron or hung on a coffee machine.",2024-09-12T12:39:14+01:00,2024-09-12T12:39:14+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Equipment,
8828916531365,Tamping Mat,tamping-mat,"Made of a non-slip material, this robust tamping mat grips the surface of kitchen tops and provides protection when you are tamping a portafilter. Compact and functional, the mat allows you to be thorough with your tamping, providing excellent stability, and it can also be used to catch stray grounds while preparing coffees.",2024-09-12T12:35:31+01:00,2024-09-12T12:35:31+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Equipment,
8828916400293,Iron Coffee Coaster,iron-coffee-coaster,"Add some style to your coffee table with these beautifully made and carefully designed iron coasters.The durable iron materials ensure that you won’t damage your countertop, desk or table with your hot drink, and the unique, intricate design brings a lovely touch of creativity to your home.Diameter: 13.2cm",2024-09-12T12:32:52+01:00,2024-09-12T12:32:52+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Equipment,
8828915974309,Vacuum Travel Bottle,vacuum-travel-bottle,"Keep your coffees and other drinks hot with this durable, stainless steel vacuum bottle, available in a choice of colours. The sleek, stylish design fits snuggly into a rucksack for long days out and countryside trips, while the silicone seal fits securely, ensuring that heat does not escape from the bottle throughout the day. You can also use this bottle to prepare iced coffees, cold brews and other chilled drinks in the fridge, and keep them cool and refreshing on your travels.",2024-09-12T12:28:15+01:00,2024-09-12T12:28:15+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Equipment,
8828915351717,Spout Drip Kettle - 1000ml,spout-drip-kettle-1000ml,"In an elegant, classic design, this beautiful spout drip kettle is designed in the traditional way, with a low-mounted spout and a high-mounted handle. This design allows you to take full control of the flow-rate when pouring, making this kettle ideal for use with filter coffee preparation, where an even, steady and precise pour is important.The easy-to-grip plastic handle offers comfort when pouring, and a stainless steel body ensures durability.Stainless steel body, flat bottom, plastic handle.",2024-09-12T12:18:55+01:00,2024-09-12T12:18:55+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Filter Coffee Machines,
8828914073765,Coffee Spoon - 30ml,coffee-spoon-30ml,"Sleek, compact and stylish, this 30ml stainless steel spoon is perfect for measuring out your ground coffee for a precise scoop, ensuring perfect results in every drink. You can also use this for measing loose leaf tea, sugar, flour, spices and supplements, such as whey protein.L: 12.3cm",2024-09-12T12:11:08+01:00,2024-09-12T12:11:09+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Equipment,
8828913451173,Stainless Steel Spoon,stainless-steel-spoon,"A lovely stainless steel spoon, in a long length of 179mm, that is ideal for use with tall coffee drinks, such as lattes and americanos. In a timeless, elegant design, this will fit right in to your cutlery set and look great on a dining table with after-dinner coffees.",2024-09-12T12:08:59+01:00,2024-09-12T12:08:59+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Equipment,
8828913057957,Glass and Stainless Steel Tea Pot,glass-and-stainless-steel-tea-pot,"This smart, stylish teapot, made from Pyrex glass, includes a clever stainless steel infuser that allows you to add your loose leaf tea to the pot, allow them to steep in hot water, then pour your clean, delicious tea, with any floating, smaller tea pieces filtered out.Easy to clean and lovely to look at, this teapot is also suitable for creating iced teas and cold brew drinks in the fridge.Made from Pyrex glass.",2024-09-12T12:04:36+01:00,2024-09-12T12:04:36+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Teapots,
8828912861349,Coffee Filter Pot,coffee-filter-pot,"This elegant and stylish glass filter pot, made from quality Pyrex glass and wood, makes deeply flavoured and aromatic filter coffees and cold brews with ease.To make a filter coffee with this lovely pot, simply grind your coffee or measure your preferred amount of pre-ground coffee, place the grounds onto a filter paper, pour over hot water and allow time for the water to filter through the ground coffee and create a clean, delicious coffee in the pot.Made from Pyrex glass and wood.",2024-09-12T12:00:09+01:00,2024-09-12T12:00:09+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Filter Coffee Machines,
8828911124645,Vacuum Storage Container,vacuum-storage-box,"Keep coffee beans and ground coffee fresher for longer with this airtight vacuum storage container. The clever vacuum mechanism means that oxygen can be pumped out of the container once your coffee has been added, creating a barrier against air leakage and moisture penetration, extending the lifespan of your fresh coffee.",2024-09-12T11:51:51+01:00,2024-09-12T11:51:51+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Equipment,
8828910960805,Milk Frother,milk-frother,"Create luxurious milk froth and coffee shop level drinks with this handheld milk frother. Lightweight and portable, the stainless steel design ensures quality and lasting performance, helping you to create delicious and rich lattes, cappuccinos, macchiato, hot chocolate and more.Stainless steelPowered by 2 x AAA batteries (not included)",2024-09-12T11:47:07+01:00,2024-09-12T11:47:07+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Equipment,
8828910698661,Coffee Machine Brush,coffee-machine-brush,This coffee machine cleaning brush allows for efficient and convenient cleaning for your coffee machine's group head. The 215mm long handle and ensures a safe and comfortable cleaning experience by directing hot water away from your hands.Handle size: 215mm,2024-09-12T11:44:32+01:00,2024-09-12T11:44:32+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Equipment,
8828910174373,Coffee Weighing Scales,coffee-weighing-scales,"Ensure the perfect measurements every time you pour an espresso or measure out ground coffee with this sleek and portable coffee weighing scale. Featuring both a timer and countdown function, this scale features a heat-resistant silicone pad and an easy-to-read LCD display, allowing for quick readings across multiple unit conversions: grams (g), ounces (oz), pounds (lb) and millilitres (ml).The timer function offers a maximum duration of 99 minutes and 59 seconds, and the weighing tray can accommodate weights up to 5kg.Powered by 2 x AAA batteries (not included)Size: 19.5cm x 13cm x 3cm",2024-09-12T11:36:22+01:00,2024-09-12T11:36:22+01:00,2024-12-11T13:51:04+00:00,Coffee-Direct.co.uk,Equipment,
8785952833701,Gastroback Latte Magic Milk Frother - White,gastroback-latte-magic-milk-frother-white,"Create hot or cold milk foam for coffee and desserts with the Gastroback Latte Magic. Controlled by an illuminated soft-touch on/off switch, the Latte Magic is extremely quiet thanks to its magnetic drive mechanism. Simply select between hot or cold milk and the Latte Magic can create up to 350ml of milk froth, or 250ml if you are just heating up milk or hot chocolate. The frother stops automatically when it has reached the end of its cycle.The sleek, non-stick coating makes the milk frother look professional and modern for displaying in the kitchen, but it can also be easily stored away, thanks to its compact design.Includes a 1 year warranty.Magnetic MechanismGastroback has created this milk frother with an advanced twist - a magnetic drive mechanism. This means that the frother spiral stays centred within the container due to a magnetic field between the base and the beater. The continuous stirring motion from the spirals is created by the magnets pushing the paddle around the container, producing a thicker froth that holds better and lasts longer.Use Hot or Cold MilkThe Latte Magic can produce barista-quality milk foam from hot or cold milk within minutes. What's more, you can use any milk of your preference and be assured that frothy peaks will still be the end result.Quiet OperationThe motor runs from 420 watts to 500 watts, meaning it is very quiet and perfect for use in the early mornings. Making this product even more hands-free is the automatic shut-off feature. Once the milk has been frothed to perfection, the machine will auto-turn off and the illuminated light will turn off also, clearly showing you when the process is completed.Easy to CleanThe removable spiral within the frothing chamber allows for easy, thorough cleaning, while the non-stick coating within the chamber means any milk will rinse straight off.",2024-07-29T12:14:15+01:00,2024-07-29T12:13:40+01:00,2024-12-11T13:51:04+00:00,Gastroback,Equipment,
8785951096997,Gastroback Latte Magic Milk Frother - Black,gastroback-latte-magic-milk-frother-black,"Create hot or cold milk foam for coffee and desserts with the Gastroback Latte Magic. Controlled by an illuminated soft-touch on/off switch, the Latte Magic is extremely quiet thanks to its magnetic drive mechanism. Simply select between hot or cold milk and the Latte Magic can create up to 350ml of milk froth, or 250ml if you are just heating up milk or hot chocolate. The frother stops automatically when it has reached the end of its cycle.The sleek, non-stick coating makes the milk frother look professional and modern for displaying in the kitchen, but it can also be easily stored away, thanks to its compact design.Includes a 1 year warranty.Magnetic MechanismGastroback has created this milk frother with an advanced twist - a magnetic drive mechanism. This means that the frother spiral stays centred within the container due to a magnetic field between the base and the beater. The continuous stirring motion from the spirals is created by the magnets pushing the paddle around the container, producing a thicker froth that holds better and lasts longer.Use Hot or Cold MilkThe Latte Magic can produce barista-quality milk foam from hot or cold milk within minutes. What's more, you can use any milk of your preference and be assured that frothy peaks will still be the end result.Quiet OperationThe motor runs from 420 watts to 500 watts, meaning it is very quiet and perfect for use in the early mornings. Making this product even more hands-free is the automatic shut-off feature. Once the milk has been frothed to perfection, the machine will auto-turn off and the illuminated light will turn off also, clearly showing you when the process is completed.Easy to CleanThe removable spiral within the frothing chamber allows for easy, thorough cleaning, while the non-stick coating within the chamber means any milk will rinse straight off.",2024-07-29T12:13:28+01:00,2024-07-29T12:11:42+01:00,2024-12-11T13:51:04+00:00,Gastroback,Equipment,
